product_code,product_name,ingredient
655502120,델스트리고정_(1정),doravirine
655605300,한토젯정10/10밀리그램_(1정),ezetimibe
655605470,글루시타듀오서방정50/1000밀리그램_(1정),metformin
655605610,글루시타듀오정50/1000밀리그램_(1정),metformin
655605610,글루시타듀오정50/1000밀리그램_(1정),sitagliptin
656003390,린아스장용정(아스피린)_(0.1g/1정),aspirin
670301691,크래리스건조시럽250밀리그램/5밀리리터(클래리트로마이신)_(3.5g/70mL),clarithromycin
648102230,파이로신정(클래리트로마이신)_(0.25g/1정),clarithromycin
656005040,피타스틴정4밀리그램(피타바스타틴칼슘)_(4mg/1정),pitavastatin
656005210,아르바젯정10/10밀리그램_(1정),atorvastatin
656005240,알리콕시브정30밀리그램(에토리콕시브)_(30mg/1정),etoricoxib
656005390,시타글민듀오서방정 50/500밀리그램_(1정),metformin
656005560,"크레스젯정10/10밀리그램(에제티미브, 로수바스타틴)_(1정)",rosuvastatin
656005750,"크레비스타정2.5/5밀리그램(네비보롤,로수바스타틴)_(1정)",nebivolol
656701910,써미토정10밀리그램(아토르바스타틴칼슘)_(10.36mg/1정),atorvastatin
658603400,콜키닌정(콜키신)_(0.6mg/1정),colchicine
649404530,알로페낙정(아세클로페낙)_(0.1g/1정),aceclofenac
643503630,한미아스피린장용정100밀리그램_(0.1g/1정),aspirin
698000570,펜타우드정(덱시부프로펜)_(0.3g/1정),dexibuprofen
53300040,나메린정(나부메톤)_(0.5g/1정),nabumetone
649606401,레보틴점안액1.5%(레보플록사신수화물)(1회용)_(6mg/0.4mL),levofloxacin
645305060,에드파정20mg(에스시탈로프람옥살산염)_(25.54mg/1정),escitalopram
651905020,명도파정50/200밀리그램_(1정),benserazide
694004650,지스원맥스정250밀리그램(아지트로마이신수화물)_(0.26203g/1정),azithromycin
653404060,넥사론정10밀리그램(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram
653000441,레브록신주(레보플록사신)_(0.51246g/100mL),levofloxacin
643904030,산도스에스시탈로프람정10밀리그램(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram
651904180,트리레보정125/31.25/200mg_(1정),carbidopa
657202200,자이레핀정2.5밀리그램(올란자핀)_(2.5mg/1정),olanzapine
657203090,콤비로칸정5/8밀리그램_(1정),rosuvastatin
657203830,자로반정20밀리그램(리바록사반)_(20mg/1정),rivaroxaban
642900910,싸이신정500밀리그램(시프로플록사신염산염)_(0.582g/1정),ciprofloxacin
657204230,아고틴정25밀리그램(아고멜라틴)_(25mg/1정),agomelatine
657204350,토파시즈정10밀리그램(토파시티닙시트르산염)_(16.155mg/1정),tofacitinib
657305300,아토스탄정10mg(아토르바스타틴칼슘수화물)_(10.85mg/1정),atorvastatin
657306490,카듀스틴정5mg/10mg_(1정),atorvastatin
669604440,오피큐탄연질캡슐(이소트레티노인)_(10mg/1캡슐),isotretinoin
657308390,로바이지정10/10밀리그램_(1정),ezetimibe
657308420,아발탄에이플러스정5/80/10밀리그램_(1정),amlodipine
657308420,아발탄에이플러스정5/80/10밀리그램_(1정),atorvastatin
657308440,아발탄에이플러스정5/80/20밀리그램_(1정),valsartan
657308470,제트스탄정10/20밀리그램_(1정),atorvastatin
657308740,글리시타메트엑스알서방정100/1000밀리그램_(1정),metformin
657308740,글리시타메트엑스알서방정100/1000밀리그램_(1정),sitagliptin
657308830,글리시타메트정50/1000밀리그램_(1정),metformin
657400970,토르비스정(아토르바스타틴칼슘)_(10.36mg/1정),atorvastatin
652607271,리나티젠듀오정2.5/500밀리그램_(1정),metformin
642507720,다파프로메트서방정10/1000밀리그램_(1정),dapagliflozin
657401800,카디렛정5/20밀리그램_(1정),amlodipine
645306090,아픽큐정2.5밀리그램(아픽사반)_(2.5mg/1정),apixaban
60500530,메가콕시브캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),celecoxib
649802510,에토딘캡슐(에토돌락)_(0.2g/1캡슐),etodolac
621802380,에이스린장용정(아스피린)_(0.1g/1정),aspirin
642104640,유콕스캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐),celecoxib
73200750,록프로정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen
657804710,리파틴정2밀리그램(피타바스타틴칼슘)_(2mg/1정),pitavastatin
624900330,벤클렉스타정100밀리그램(베네토클락스)_(0.1g/1정),venetoclax
657805780,로스토린정10/20밀리그램_(1정),ezetimibe
643304780,네오티가손캡슐10밀리그램(아시트레틴)_(40mg/1캡슐),acitretin
657806720,알리덤연질캡슐30밀리그램(알리트레티노인)_(30mg/1캡슐),alitretinoin
657806790,텔미로원정40/20밀리그램_(1정),rosuvastatin
657807370,올프로정20/5밀리그램_(1정),rosuvastatin
657807460,아리토린정10/10밀리그램_(1정),ezetimibe
657807470,아리토린정10/20밀리그램_(1정),ezetimibe
657807480,아리토린정10/40밀리그램_(1정),ezetimibe
657807550,에톡시아정30밀리그램(에토리콕시브)_(30mg/1정),etoricoxib
657807990,"시타원플러스정50/500밀리그램(시타글립틴, 메트포르민)_(1정)",sitagliptin
657807990,"시타원플러스정50/500밀리그램(시타글립틴, 메트포르민)_(1정)",metformin
657808170,"칸데로원정5/8밀리그램(로수바스타틴, 칸데사르탄)_(1정)",candesartan cilexetil
657808190,"칸데로원정20/32밀리그램(로수바스타틴, 칸데사르탄)_(1정)",candesartan cilexetil
658106610,에이토바정10밀리그램(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin
658108180,아토제이정10/10밀리그램_(1정),ezetimibe
658108180,아토제이정10/10밀리그램_(1정),atorvastatin
658108190,아토제이정10/20밀리그램_(1정),ezetimibe
658201500,클라로신정(클래리트로마이신)_(0.25g/1정),clarithromycin
658203160,비보존아토르바스타틴정10mg(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin
658204470,카사반정20밀리그램(리바록사반)_(20mg/1정),rivaroxaban
658204560,아트로젯정10/10밀리그램_(1정),atorvastatin
658204560,아트로젯정10/10밀리그램_(1정),ezetimibe
658204630,이글립틴엑스알서방정50/500밀리그램_(1정),sitagliptin
658204630,이글립틴엑스알서방정50/500밀리그램_(1정),metformin
658204640,이글립틴엑스알서방정50/1000밀리그램_(1정),sitagliptin
658204670,이글립틴아이알정50/850밀리그램_(1정),metformin
658204690,이글립틴아이알정50/1000밀리그램_(1정),metformin
658204870,비보존아토르바스타틴정5mg(아토르바스타틴칼슘삼수화물)_(5.425mg/1정),atorvastatin
658501720,아토바틴정10밀리그램(아토르바스타틴칼슘수화물)_(10.85mg/1정),atorvastatin
658502290,쿠에티나정25밀리그램(쿠에티아핀푸마르산염)_(28.78mg/1정),quetiapine
671802000,스피락톤정50mg(스피로노락톤)_(50mg/1정),spironolactone
658602010,아듀오정5mg/10mg_(1정),amlodipine
659600061,노르아드레나린0.1%(주석산수소노르에피네프린)_(20mg/10mL),norepinephrine
658602680,키즈날린패취2밀리그램(툴로부테롤)_(3.2X3.2㎠/1매),tulobuterol
643104100,뉴마탈CR정(아세클로페낙)_(0.2g/1정),aceclofenac
646800140,건일로딘정200밀리그램(미분화에토돌락)_(0.2g/1정),etodolac
655601230,아세로정(아세클로페낙)_(0.1g/1정),aceclofenac
659700881,페데아주(이부프로펜)_(10mg/2mL),ibuprofen
658603840,에스베트정40밀리그램(에스오메프라졸마그네슘이수화물)_(43.38mg/1정),esomeprazole
658604700,디포테리엠서방정20/1000밀리그램_(1정),metformin
658604710,디포테리엠서방정10/750밀리그램_(1정),teneligliptin
73000910,건바스틴정10밀리그램(에바스틴)_(10mg/1정),ebastine
644305841,레보록신주(레보플록사신수화물)(수출명: Uniloxin inj.5mg/mL)_(0.51246g/100mL),levofloxacin
694000280,베라칸서방캡슐75밀리그램(벤라팍신염산염)_(84.84mg/1캡슐),venlafaxine
658201600,푸라졸캡슐(플루코나졸)_(50mg/1캡슐),fluconazole
629700761,레복스주(레보플록사신수화물)_(0.76869g/150mL),levofloxacin
660702460,"타스틴정2밀리그램(피타바스타틴)_(피타바스타틴칼슘, 2mg/1정)",pitavastatin
660702500,글레아정2/500밀리그램_(1정),glimepiride
660702940,로수브이정5mg(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin
660703430,아토렌정40밀리그램(아토르바스타틴칼슘삼수화물)_(43.38mg/1정),atorvastatin
660703500,아바젯정10/20밀리그램_(1정),ezetimibe
660703800,에스립틴엠정50/850밀리그램_(1정),metformin
660703810,에스립틴엠정50/500밀리그램_(1정),metformin
660703820,에스립틴엠정50/1000밀리그램_(1정),sitagliptin
661604760,로스타정10mg(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin
653404650,넥사론정20밀리그램(에스시탈로프람옥살산염)_(25.54mg/1정),escitalopram
73000840,파메졸캡슐150밀리그램(플루코나졸)_(0.15g/1캡슐),fluconazole
641601750,씨프러스정250밀리그람(염산시프로플록사신)_(0.291g/1정),ciprofloxacin
679700231,트리세녹스주(삼산화비소)_(10mg/10mL),arsenic trioxide
661904110,리피스타틴정10밀리그램(아토르바스타틴칼슘수화물)_(10.85mg/1정),atorvastatin
656005160,알픽스정2.5밀리그램(아픽사반)_(2.5mg/1정),apixaban
661905150,바이트린큐정10/10밀리그램_(1정),ezetimibe
661905640,아토르큐젯정10/10밀리그램_(1정),atorvastatin
662501500,조코나정40밀리그람(심바스타틴)_(40mg/1정),simvastatin
644301980,씨록정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),ciprofloxacin
670501690,푸루코날캡슐50밀리그램(플루코나졸)_(50mg/1캡슐),fluconazole
53600390,뉴플코졸캡슐(플루코나졸)_(50mg/1캡슐),fluconazole
654700170,리노스텔서방캡슐_(1캡슐),ebastine
662504670,에티젯정10/40밀리그램_(1정),atorvastatin
662504700,시타렌듀오정50/1000밀리그램_(1정),metformin
662504720,시타렌듀오정50/850밀리그램_(1정),sitagliptin
662505210,알파돌정1마이크로그램(알파칼시돌)_(1㎍/1정),alfacalcidol
663300860,리피아정10mg(아토르바스타틴칼슘)_(10.36mg/1정),atorvastatin
676300141,오니바이드주(나노리포좀이리노테칸)_(43.3mg/10mL),nanoliposomal irinotecan
663605250,리스테롤정10밀리그램(아토르바스타틴칼슘수화물)_(10.85mg/1정),atorvastatin
663608340,자이토정20밀리그램(리바록사반)_(20mg/1정),rivaroxaban
664102680,아토르바디드정10밀리그램(아토르바스타틴칼슘수화물)_(10.85mg/1정),atorvastatin
664600080,글루파콤비정500/80mg(수출명:뉴글리클라메트정500/80 mg)_(1정),gliclazide
664602740,테넬라엠서방정10/750밀리그램_(1정),metformin
664602760,테넬라엠서방정20/1000밀리그램_(1정),metformin
664900960,리피톨정(아토르바스타틴칼슘)_(10.36mg/1정),atorvastatin
664901050,크레스반정10mg(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin
665001530,케이마릴엠정2/500밀리그램_(1정),metformin
665001650,경보아스피린장용정_(0.1g/1정),aspirin
665001930,에이스틴정20밀리그램(아토르바스타틴칼슘수화물)_(21.7mg/1정),atorvastatin
665003030,아토에지정10/10밀리그램_(1정),atorvastatin
665003030,아토에지정10/10밀리그램_(1정),ezetimibe
665003220,자누스틴메트엑스알서방정50/500밀리그램_(1정),sitagliptin
657309120,"엠파앙듀오정12.5/500밀리그램(엠파글리플로진,메트포르민염산염)_(1정)",empagliflozin
652607271,리나티젠듀오정2.5/500밀리그램_(1정),linagliptin
651601780,앤세낙정(아세클로페낙)_(0.1g/1정),aceclofenac
670100330,록소론정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen
57000120,록소포펜정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen
662501270,아스낙정(아세클로페낙)_(0.1g/1정),aceclofenac
622802400,세렉캡슐(세레콕시브)_(0.2g/1캡슐),celecoxib
647304120,씨트렉스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),celecoxib
621801940,멜로칸캡슐(멜록시캄)_(7.5mg/1캡슐),meloxicam
652301090,에이에스피장용정100mg(아스피린)_(0.1g/1정),aspirin
658107250,세레스캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐),celecoxib
665508530,시타유니듀오정50/850밀리그램_(1정),sitagliptin
665508550,시타유니듀오정50/1000밀리그램_(1정),metformin
665600311,타프콤점안액(1회용)_(0.3mL),timolol
665600351,에이베리스점안액0.002%(오미데네팍이소프로필)(1회용)_(6μg/0.3mL),omidenepag isopropyl
668902880,로바티탄정5/80밀리그램_(1정),rosuvastatin
668903180,제미로우정50/10밀리그램_(1정),gemigliptin
669501570,아로틴정20mg(아토르바스타틴칼슘삼수화물)_(21.7mg/1정),atorvastatin
669502680,아로틴플러스정10/40밀리그램(에제티미브/아토르바스타틴칼슘삼수화물)_(1정),ezetimibe
669800081,구주디클로페낙주사액(수출명: JINTES)_(75mg/2mL),diclofenac
670501590,푸루코날정150밀리그램(플루코나졸)_(0.15g/1정),fluconazole
669802300,유나졸캡슐(플루코나졸)_(50mg/1캡슐),fluconazole
653006400,사로프람정5mg(에스시탈로프람옥살산염)_(6.385mg/1정),escitalopram
52401580,아이나졸캡슐(플루코나졸)_(50mg/1캡슐),fluconazole
669804170,아토릭스정10mg(아토르바스타틴칼슘수화물)_(10.85mg/1정),atorvastatin
669804320,라비엠정10mg(라베프라졸나트륨)_(10mg/1정),rabeprazole
669905520,게리메트정2/500밀리그램_(1정),metformin
669905840,뉴토르정10밀리그램(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin
668900990,자니딥정(레르카니디핀염산염)_(10mg/1정),lercanidipine
669908030,아바트리정5/80/20밀리그램_(1정),atorvastatin
669908030,아바트리정5/80/20밀리그램_(1정),amlodipine
669908040,아바트리정5/160/10밀리그램_(1정),atorvastatin
669908050,아바트리정5/160/20밀리그램_(1정),atorvastatin
669908070,뉴토젯정10/20밀리그램_(1정),atorvastatin
669908070,뉴토젯정10/20밀리그램_(1정),ezetimibe
669908180,테넬포민서방정20/1000밀리그램_(1정),teneligliptin
669908240,시타포민알파정50/500mg_(1정),metformin
669908250,시타포민알파정50/850mg_(1정),sitagliptin
670103300,부테롤패취2밀리그램(툴로부테롤)_(3.2X3.2㎠/1매),tulobuterol
670105120,리바젯정10/10밀리그램_(1정),atorvastatin
670105130,리바젯정10/20밀리그램_(1정),ezetimibe
670105420,자누아틴듀오서방정100/1000밀리그램_(1정),metformin
670301260,코니졸캡슐50밀리그램(플루코나졸)_(50mg/1캡슐),fluconazole
657304180,동구레보플록사신수화물정500mg_(0.5123g/1정),levofloxacin
628901560,이프람정10밀리그램(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram
649000190,에바코서방캡슐_(1캡슐),pseudoephedrine
661605130,알피시프록정250mg(시프로플록사신염산염수화물)_(0.291g/1정),ciprofloxacin
654001071,아주시프로플록사신주200밀리그램_(0.2g/100mL),ciprofloxacin
649506050,폴라리스정100밀리그램(아미설피리드)_(0.1g/1정),amisulpride
668000020,렉사프로정10밀리그람(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram
79700030,푸라칸정50밀리그램(플루코나졸)_(50mg/1정),fluconazole
693901750,엑시프로정10밀리그램(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram
640900260,"레사신정(레보플록사신수화물)(수출명:LESACIN,LENTACIN)_(0.1g/1정)",levofloxacin
670303190,로슈타정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin
670304170,피레스코정200밀리그램(피르페니돈)_(0.2g/1정),pirfenidone
670304640,아르젯정10/10밀리그램_(1정),ezetimibe
670304640,아르젯정10/10밀리그램_(1정),atorvastatin
670402370,휴토젯정10/20밀리그램_(1정),atorvastatin
670500540,보령바이오아스트릭스캡슐100밀리그램(아스피린장용과립)_(0.1g/1캡슐),aspirin
670501330,크레라토정20mg(로수바스타틴칼슘)_(20.8mg/1정),rosuvastatin
670501970,보령바이오아스피린장용정100밀리그램_(0.1g/1정),aspirin
670502440,자록스정10밀리그램(리바록사반)_(10mg/1정),rivaroxaban
670502470,에스메트정50/500밀리그램_(1정),metformin
658603942,이연시플록사신주(시프로플록사신)_(0.4g/200mL),ciprofloxacin
670605900,솝튼정(티자니딘염산염)_(1.144mg/1정),tizanidine
670606360,휴온스아토르바스타틴정(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin
670606760,로스톤정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin
670606900,암로듀엣정5/10mg_(1정),atorvastatin
670607440,에슈바정10/5밀리그램_(1정),rosuvastatin
670607450,에슈바정10/20밀리그램_(1정),rosuvastatin
670608730,에토르정10/10밀리그램_(1정),ezetimibe
670609110,"휴글리아엠정50/850밀리그램(시타글립틴, 메트포르민)_(1정)",sitagliptin
653006640,파마설트랄린정100밀리그램(설트랄린염산염)_(0.1119g/1정),sertraline
647205160,로틴캡슐10밀리그램(플루옥세틴염산염)_(11.2mg/1캡슐),fluoxetine
670801360,자이프렉사자이디스확산정10밀리그램(미세올란자핀)_(10mg/1정),olanzapine
653805660,에이퀴스정 2.5밀리그램(아픽사반)_(2.5mg/1정),apixaban
671702270,아스퀘어정_(1정),atorvastatin
648503590,클로신정250밀리그램(클래리트로마이신)_(0.25g/1정),clarithromycin
671705340,케이토스메트정15/850밀리그램_(1정),pioglitazone
671705530,티렐러정90밀리그램(티카그렐러)_(90mg/1정),ticagrelor
671706190,라자렉트정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),rasagiline
671706420,파리에트정10밀리그람(라베프라졸나트륨)_(10mg/1정),rabeprazole
671706810,제뉴원아제브정10/20밀리그램_(1정),ezetimibe
671706940,하이포지에이정5/160/10밀리그램_(1정),amlodipine
671706960,하이포지에이정5/80/10밀리그램_(1정),valsartan
671706960,하이포지에이정5/80/10밀리그램_(1정),atorvastatin
671707140,엑스메트엑스알서방정100/1000밀리그램_(1정),metformin
671707160,엑스메트엑스알서방정50/500밀리그램_(1정),sitagliptin
671707240,엑스메트정50/1000밀리그램_(1정),sitagliptin
671707250,엑스메트정50/500밀리그램_(1정),metformin
671707260,엑스메트정50/850밀리그램_(1정),sitagliptin
671707320,"빌다포트메트정50/500밀리그램(빌다글립틴,메트포르민염산염)_(1정)",vildagliptin
671800570,리피원정10mg(아토르바스타틴칼슘삼수화물)_(10.845mg/1정),atorvastatin
671804140,코듀원정5mg/10mg_(1정),atorvastatin
57700320,클래리돈정(클래리트로마이신)_(0.25g/1정),clarithromycin
671806851,콤포나콤팩트에어500/50_(60회),salmeterol xinafoate
671807260,리토젯정10/10밀리그램_(1정),atorvastatin
671807710,타바로젯정2/10밀리그램_(1정),pitavastatin
674101950,아토로우엠정10/20밀리그램_(1정),atorvastatin
674101950,아토로우엠정10/20밀리그램_(1정),ezetimibe
674402400,아이토젯정10/10밀리그램_(1정),atorvastatin
678901295,제이더블유생명시프로플록사신주_(0.2g/100mL/병),ciprofloxacin
677200290,조스파타정40밀리그램(길테리티닙푸마르산염)_(44.2mg/1정),gilteritinib
678601370,크레로우정5밀리그램(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin
678601890,브이토젯정10/10밀리그램_(1정),atorvastatin
678601900,브이토젯정10/20밀리그램_(1정),ezetimibe
678601910,브이토젯정10/40밀리그램_(1정),ezetimibe
678601910,브이토젯정10/40밀리그램_(1정),atorvastatin
679601020,이지심바정10/20밀리그램_(1정),ezetimibe
679801470,독시엔디정(독시사이클린수화물)_(0.1g/1정),doxycycline
679802170,시타티딘듀오엑스알서방정50/500밀리그램_(1정),metformin
679802190,시타티딘듀오엑스알서방정100/1000밀리그램_(1정),sitagliptin
681400110,카보메틱스정60밀리그램(카보잔티닙)_(60mg/1정),cabozantinib s-malate
684502060,아토이브정10/20밀리그램_(1정),ezetimibe
689000800,로수그린정5mg(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin
689001560,라도젯정10/20밀리그램_(1정),ezetimibe
689001770,자누그립틴듀오엑스알서방정50/500밀리그램_(1정),sitagliptin
690301660,엠글리메포정2/500밀리그램_(1정),glimepiride
693201040,로바탄정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin
693202420,글로젯정10/10밀리그램_(1정),atorvastatin
693900390,카디엔정5/10밀리그램_(1정),amlodipine
693900580,메로빅캡슐(멜록시캄)_(7.5mg/1캡슐),meloxicam
693901210,글리메엠정2/500밀리그램_(1정),glimepiride
693902090,바이시브정10/20밀리그램_(1정),simvastatin
693902750,카디엔정5/20밀리그램_(1정),amlodipine
693902840,트레블정40/5/10밀리그램_(1정),telmisartan
693902840,트레블정40/5/10밀리그램_(1정),rosuvastatin
693902850,트레블정80/5/10밀리그램_(1정),rosuvastatin
693902850,트레블정80/5/10밀리그램_(1정),telmisartan
693903400,셀토젯정10/10밀리그램_(1정),ezetimibe
693904070,"셀토젯정10/5밀리그램(에제티미브,아토르바스타틴)_(1정)",atorvastatin
694000120,아토바디핀정5mg/10mg_(1정),atorvastatin
644100180,리스로마이신정(클래리트로마이신)_(0.25g/1정),clarithromycin
694003590,브이포지알정5/160/10밀리그램_(1정),rosuvastatin
694003600,브이포지알정5/160/5밀리그램_(1정),valsartan
694003680,칸데칸듀오정10/16밀리그램_(1정),candesartan cilexetil
694003890,자누다움엠엑스알서방정50/500밀리그램_(1정),metformin
694003890,자누다움엠엑스알서방정50/500밀리그램_(1정),sitagliptin
694003910,자누다움엠엑스알서방정100/1000밀리그램_(1정),sitagliptin
694004020,자누다움엠정50/850밀리그램_(1정),metformin
694004030,자누다움엠정50/1000밀리그램_(1정),metformin
694004100,"빌다브스엠정50/500밀리그램(빌다글립틴,메트포르민염산염)_(1정)",metformin
694004110,"빌다브스엠정50/850밀리그램(빌다글립틴,메트포르민염산염)_(1정)",metformin
694004220,"크라티지연질캡슐(로수바스타틴칼슘, 오메가-3-산에틸에스테르90)_(1캡슐)",omega-3-acid ethyl esters90
643308340,라파로벨정1밀리그램(시롤리무스)_(1mg/1정),sirolimus
696600980,일양바이오아토르바스타틴칼슘삼수화물정20밀리그램_(21.69mg/1정),atorvastatin
697101040,아토르젯정10/10밀리그램_(1정),ezetimibe
697101040,아토르젯정10/10밀리그램_(1정),atorvastatin
697101050,소피아정10밀리그램(아토르바스타틴칼슘삼수화물)_(10.845mg/1정),atorvastatin
656701360,펠로핀지속정(펠로디핀)_(5mg/1정),felodipine
698003030,크로바틴정5mg(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin
698004390,텔로바틴정40/10밀리그램_(1정),telmisartan
698004460,뉴록스반정10밀리그램(리바록사반)_(10mg/1정),rivaroxaban
650303880,타크로민캡슐1밀리그램(타크로리무스수화물)_(1.02mg/1캡슐),tacrolimus
698004560,자크문정5밀리그램(토파시티닙시트르산염)_(8.078mg/1정),tofacitinib
698503340,임펙트윈정10/20mg_(1정),ezetimibe
698504580,리바록스정15밀리그램(리바록사반)_(15mg/1정),rivaroxaban
698504720,제티스토정10/20밀리그램_(1정),atorvastatin
52402030,인토젯정10/20밀리그램_(1정),ezetimibe
52402330,"아이스타플러스정80/5/5밀리그램(텔미사르탄, 암로디핀, 로수바스타틴)_(1정)",rosuvastatin
52402340,"아이스타플러스정40/5/10밀리그램(텔미사르탄,암로디핀,로수바스타틴)_(1정)",telmisartan
52402350,"아이스타플러스정40/5/5밀리그램(텔미사르탄,암로디핀,로수바스타틴)_(1정)",amlodipine
52402390,알파인정1마이크로그램(알파칼시돌)_(1㎍/1정),alfacalcidol
653501500,자디앙듀오정5/1000밀리그램_(1정),metformin
643310000,"엠파맥스엠서방정10/1000밀리그램(엠파글리플로진,메트포르민)_(1정)",empagliflozin
643508770,"리나글로메트서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정)",linagliptin
649105960,"리나젠타듀오서방정5/1000밀리그램(리나글립틴, 메트포르민염산염)_(1정)",linagliptin
669700130,심바스탄정(심바스타틴)_(20mg/1정),simvastatin
53600350,뉴아토르타정10밀리그램(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin
53601630,뉴아토르젯정10/10밀리그램_(1정),atorvastatin
54801290,리바롤정15밀리그램(리바록사반)_(15mg/1정),rivaroxaban
54801300,리바롤정10밀리그램(리바록사반)_(10mg/1정),rivaroxaban
54801360,케이아스피린장용정(아스피린)_(0.1g/1정),aspirin
59400060,제토바정10/10밀리그램_(1정),atorvastatin
60500150,메가로수틴정20밀리그램(로수바스타틴칼슘)_(20.8mg/1정),rosuvastatin
643100790,바이넥스펠로디핀정_(5mg/1정),felodipine
60500240,메가로수틴정5밀리그램(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin
73000770,로수칸데정5/8밀리그램_(1정),rosuvastatin
73400170,카듀엣정5mg/40mg_(1정),atorvastatin
73400340,리피토정10밀리그램(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin
647804080,삼진메트포르민정(메트포르민염산염)_(0.5g/1정),metformin
645307050,"리나로엠서방정2.5/1000밀리그램(리나글립틴, 메트포르민)_(1정)",linagliptin
643309930,"엠파맥스엠정12.5/850밀리그램(엠파글리플로진,메트포르민)_(1정)",empagliflozin
652604080,디마폴민서방정(염산메트포르민)_(0.5g/1정),metformin
649702880,테넬리엘듀오서방정10/500밀리그램_(1정),metformin
669908440,"엔피앙듀오정12.5/500밀리그램(엠파글리플로진,메트포르민염산염)_(1정)",empagliflozin
654702290,테네로틴엠서방정10/500밀리그램_(1정),metformin
651900920,명인페르페나진정4밀리그램_(4mg/1정),perphenazine
649103001,클래스로신건조시럽125mg/5mL(클래리트로마이신제피과립)_(2.5g/100mL),clarithromycin
645000210,마도파확산정125_(1정),benserazide
641608020,"포시로멧서방정10/1000밀리그램(다파글리플로진, 메트포르민)_(1정)",metformin
620500340,네비로스타정2.5/5밀리그램_(1정),rosuvastatin
621100260,에퀴피나필름코팅정50밀리그램(사피나미드메실산염)_(65.88mg/1정),safinamide
652904730,"엠파벡스정5/850밀리그램(엠파글리플로진,메트포르민염산염)_(1정)",empagliflozin
640007820,다파엔듀오서방정5/1000밀리그램_(1정),metformin
621802670,록스바정(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin
647805640,다포진엠서방정10/500밀리그램_(1정),metformin
698004720,자디원듀오정12.5/500밀리그램_(1정),metformin
621804240,아토브정10/20밀리그램_(1정),ezetimibe
622600500,비엘토바정10밀리그램(아토르바스타틴칼슘수화물)_(10.85mg/1정),atorvastatin
622803290,로수틴엠정10mg(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin
622804520,아토엠젯정10/20밀리그램_(1정),ezetimibe
622804600,리바록엠정15밀리그램(리바록사반)_(15mg/1정),rivaroxaban
645210900,"리나콤비서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정)",linagliptin
625200960,콜레스톱정20밀리그램(로수바스타틴칼슘)_(20.8mg/1정),rosuvastatin
625201970,하이메트정15/850밀리그램_(1정),metformin
649103770,앤티사반정2.5mg(아픽사반)_(2.5mg/1정),apixaban
648103340,로트로반정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin
643703260,크레로바정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin
657201120,환인히단토인정(페니토인)_(0.1g/1정),diphenylhydantoin
646003490,로수테롤정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin
649105960,"리나젠타듀오서방정5/1000밀리그램(리나글립틴, 메트포르민염산염)_(1정)",metformin
693902970,셀로그라캡슐(타크로리무스수화물)_(1.02mg/1캡슐),tacrolimus
628800380,휴레스토정20밀리그램(로수바스타틴칼슘)_(20.8mg/1정),rosuvastatin
628801800,에제토젯정10/20밀리그램_(1정),atorvastatin
628901040,이듀엣정5/10밀리그램_(1정),amlodipine
628901660,에큐민정200밀리그램(쿠에티아핀푸마르산염)_(0.23026g/1정),quetiapine
628902010,이바록정15밀리그램(리바록사반)_(15mg/1정),rivaroxaban
